Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
labeled_matrix-sbert-pos,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302016E7,36000.0,4000.0,3132.0,868.0,0.0,78.3,21.7,0.0,0.490909090909091,0.21740345588055407,0.459373803573747,57.973181383687376,106.08783560622065,3245.112500804611,37726.22376167179,-34481.11126086718,0.8112781252011527,9.431555940417947,-8.620277815216795,1142.2953417721367,0.28557383544303416,35.20048508299511,0.771,771.0,0.213,639.0,0.787,2361.0,0.229,229.0,0.5468085106382978,0.771,0.6398340248962656,0.5057494136422609,0.8471663333333334,0.6013116508615212,0.783,0.225,0.775,0.217,0.8203893863468331,0.783,0.7935005455800592,0.5057494136422609,0.8469673333333333,0.8503373696033534,0.7422783720187947,0.783,37.872,0.2,37.87,0.2,37870.0,200.0,2921838.0,2.27449847E8,2.5305847E7,80.0,51.8,?,0.0,0.0,0.0,0.0,-2.703655212789466E7,-2.704596628344899E7,-2.70461836472819E7,-2.702563051803859E7,-2.702078951803859E7
labeled_matrix-sbert-pos,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302017E7,36000.0,4000.0,3127.0,873.0,0.0,78.175,21.825,0.0,0.4914069327119136,0.21817890074272123,0.46099296632018516,58.17996285119157,106.46176522503548,3245.112500804611,36862.54938746403,-33617.436886659416,0.8112781252011527,9.215637346866007,-8.404359221664855,1136.96937508837,0.2842423437720925,35.03636236976264,0.78,780.0,0.21766666666666667,653.0,0.7823333333333333,2347.0,0.22,220.0,0.5443126308443824,0.78,0.6411837237977805,0.50783008477794,0.8561141666666666,0.6189447910247725,0.78175,0.21941666666666668,0.7805833333333334,0.21825,0.8218007911353262,0.78175,0.792683213148116,0.50783008477794,0.8550401666666667,0.8574306984673045,0.7421833833646708,0.78175,37.668,0.2,37.67,0.2,37670.0,200.0,2920882.0,2.27449847E8,2.5305847E7,79.775,51.65,?,0.0,0.0,0.0,0.0,-2.7041661124161102E7,-2.705097196931738E7,-2.705121435024278E7,-2.7030780098838523E7,-2.7025967098838523E7
labeled_matrix-sbert-pos,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302017E7,36000.0,4000.0,3095.0,905.0,0.0,77.375,22.625,0.0,0.46528803545051706,0.2267087313312909,0.4697678989300962,60.454542221976574,108.48824910577436,3245.112500804611,38846.35496553516,-35601.242464730545,0.8112781252011527,9.71158874138379,-8.900310616182637,1052.487884066779,0.26312197101669477,32.433016846282506,0.74,740.0,0.215,645.0,0.785,2355.0,0.26,260.0,0.5342960288808665,0.74,0.6205450733752621,0.4778143597569964,0.8380578333333333,0.5944800946341852,0.77375,0.24875,0.75125,0.22625,0.8090042175452645,0.77375,0.7842547011131833,0.4778143597569964,0.8351038333333334,0.8421867886927205,0.7296848252005429,0.77375,37.801,0.201,37.8,0.2,37800.0,200.0,2922935.0,2.27449847E8,2.5305847E7,78.975,51.725,?,0.0,0.0,0.0,0.0,-2.72682500135089E7,-2.727775982096222E7,-2.7277983329340983E7,-2.725727735716178E7,-2.725240035716178E7
labeled_matrix-sbert-pos,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302018E7,36000.0,4000.0,3151.0,849.0,0.0,78.775,21.225,0.0,0.5068254429276792,0.2123896694281923,0.45435171496117727,56.63619642066295,104.92803392187267,3245.112500804611,34068.56029706661,-30823.447796261997,0.8112781252011527,8.517140074266653,-7.7058619490655,1193.3561206497247,0.2983390301624312,36.77395222365442,0.797,797.0,0.21533333333333332,646.0,0.7846666666666666,2354.0,0.203,203.0,0.5523215523215523,0.797,0.6524764633647155,0.5244888672991994,0.8651078333333333,0.6295960646488348,0.78775,0.2060833333333333,0.7939166666666666,0.21225,0.8285379555422575,0.78775,0.7985339079952187,0.5244888672991994,0.8632630833333332,0.8641685073012743,0.7498480931183844,0.78775,37.656,0.2,37.65,0.2,37650.0,200.0,2922157.0,2.27449847E8,2.5305847E7,80.4,51.7125,?,0.0,0.0,0.0,0.0,-2.7133657220811605E7,-2.7143074411926974E7,-2.714328703890918E7,-2.7122699944569014E7,-2.7117850944569014E7
labeled_matrix-sbert-pos,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630201899998E7,36000.0,4000.0,3170.0,830.0,0.0,79.25,20.75,0.0,0.5143358689291984,0.20730286819692847,0.44872895423000536,55.27974121047142,103.62951295384818,3245.112500804611,34455.80650739624,-31210.69400659163,0.8112781252011527,8.61395162684906,-7.802673501647908,1239.6216015615664,0.3099054003903916,38.199649511510245,0.794,794.0,0.208,624.0,0.792,2376.0,0.206,206.0,0.5599435825105783,0.794,0.6567411083540116,0.5304470139666916,0.8635375,0.636357962955783,0.7925,0.2065,0.7935,0.2075,0.8301485602287291,0.7925,0.8026661083317849,0.5304470139666916,0.862795125,0.8640520838177748,0.754024441672527,0.7925,32.123,0.201,32.12,0.2,32120.0,200.0,2921131.0,2.27449847E8,2.5305847E7,80.9,51.7125,?,0.0,0.0,0.0,0.0,-2.7086575813049488E7,-2.7095921730556186E7,-2.709615002911395E7,-2.7075681812612828E7,-2.7070860812612828E7
labeled_matrix-sbert-pos,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630201899998E7,36000.0,4000.0,3065.0,935.0,0.0,76.625,23.375,0.0,0.4540145985401459,0.23318660820574302,0.4763689942559396,62.18194406801777,110.0127067703191,3245.112500804611,38101.56186598665,-34856.44936518204,0.8112781252011527,9.525390466496663,-8.71411234129551,990.3601846284179,0.24759004615710448,30.51851621115948,0.745,745.0,0.22666666666666666,680.0,0.7733333333333333,2320.0,0.255,255.0,0.5228070175438596,0.745,0.6144329896907216,0.4686770818017333,0.8377823333333333,0.58585343077493,0.76625,0.24791666666666665,0.7520833333333333,0.23375,0.8064299097257707,0.76625,0.7778234940594517,0.4686770818017333,0.8370994583333333,0.8431816068003398,0.7233599926032084,0.76625,32.021,0.199,32.02,0.2,32020.0,200.0,2921314.0,2.27449847E8,2.5305847E7,78.4,51.8125,?,0.0,0.0,0.0,0.0,-2.715769871992346E7,-2.7167034826019354E7,-2.7167246443424247E7,-2.7146769735648934E7,-2.7141946735648934E7
labeled_matrix-sbert-pos,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630202E7,36000.0,4000.0,3174.0,826.0,0.0,79.35,20.65,0.0,0.5121086828115771,0.20640518453546644,0.44898985846674205,55.0403633334256,103.68976620634224,3245.112500804611,36256.99814480435,-33011.88564399973,0.8112781252011527,9.064249536201087,-8.252971410999933,1250.1405011738507,0.31253512529346267,38.52379542662647,0.78,780.0,0.202,606.0,0.798,2394.0,0.22,220.0,0.5627705627705628,0.78,0.6538139145012574,0.5259616256411758,0.85738,0.6101892583273338,0.7935,0.2155,0.7845,0.2065,0.8275709880530079,0.7935,0.8031043514432694,0.5259616256411758,0.8559577500000001,0.856022006729822,0.7533408724625987,0.7935,31.996,0.198,31.99,0.2,31990.0,200.0,2920500.0,2.27449847E8,2.5305847E7,80.725,51.5125,?,0.0,0.0,0.0,0.0,-2.7011390864446998E7,-2.7020669736546643E7,-2.702091573217027E7,-2.7000532428411327E7,-2.6995731428411327E7
labeled_matrix-sbert-pos,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630202E7,36000.0,4000.0,3124.0,876.0,0.0,78.1,21.9,0.0,0.48042704626334526,0.22087588461913224,0.4644066093435961,58.899145234115416,107.25011231202345,3245.112500804611,36811.674713276974,-33566.56221247236,0.8112781252011527,9.202918678319243,-8.39164055311809,1110.2728733537965,0.27756821833844914,34.21369438127367,0.748,748.0,0.208,624.0,0.792,2376.0,0.252,252.0,0.5451895043731778,0.748,0.6306913996627318,0.49256624980169705,0.8475081666666666,0.6023574185453963,0.781,0.241,0.759,0.219,0.8143795678741164,0.781,0.7909351100436148,0.49256624980169705,0.8445756666666666,0.8495471244438241,0.7375205399166538,0.781,32.309,0.199,32.31,0.2,32310.0,200.0,2920891.0,2.27449847E8,2.5305847E7,79.3,51.5375,?,0.0,0.0,0.0,0.0,-2.6963550705247555E7,-2.697285427078011E7,-2.6973114452809684E7,-2.695268869267967E7,-2.694787769267967E7
labeled_matrix-sbert-pp-emot,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630202099998E7,36000.0,4000.0,3139.0,861.0,0.0,78.475,21.525,0.0,0.49927304448967713,0.2163736269731732,0.4586364578203599,57.698565426917305,105.91755289862668,3245.112500804611,36486.87672591676,-33241.76422511214,0.8112781252011527,9.12171918147919,-8.310441056278036,1155.1133241633916,0.2887783310408479,35.59547855049668,0.789,789.0,0.21666666666666667,650.0,0.7833333333333333,2350.0,0.211,211.0,0.5482974287699791,0.789,0.6469864698646987,0.5163860264203609,0.853894,0.6010000031049845,0.78475,0.2124166666666667,0.7875833333333334,0.21525,0.8252820885474342,0.78475,0.7956254162433729,0.5163860264203609,0.8517873750000001,0.8508102947381729,0.7460791007838149,0.78475,48.461,0.199,48.45,0.2,48450.0,200.0,2912983.0,2.27161805E8,2.5273805E7,80.15,51.875,?,0.0,0.0,0.0,0.0,-2.6778128807418913E7,-2.6787331926520567E7,-2.6787560174288217E7,-2.6767329713465158E7,-2.6762564713465158E7
labeled_matrix-sbert-pp-emot,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302022E7,36000.0,4000.0,3160.0,840.0,0.0,79.0,21.0,0.0,0.5087719298245614,0.20968790942417354,0.45133505870753354,55.915740427294445,104.2313670021935,3245.112500804611,33533.34364143411,-30288.2311406295,0.8112781252011527,8.383335910358529,-7.572057785157376,1214.3486852671706,0.30358717131679264,37.42085012356515,0.79,790.0,0.21,630.0,0.79,2370.0,0.21,210.0,0.5563380281690141,0.79,0.6528925619834711,0.5248492678974095,0.8641993333333333,0.6399654837526525,0.79,0.21,0.79,0.21,0.8280379954143466,0.79,0.8003199146894162,0.5248492678974095,0.8629807083333334,0.8643710638962377,0.7511774637874344,0.79,48.236,0.198,48.24,0.2,48240.0,200.0,2912780.0,2.27161805E8,2.5273805E7,80.925,51.7125,?,0.0,0.0,0.0,0.0,-2.6717280765358433E7,-2.6726447821078334E7,-2.67266847116636E7,-2.67064797246632E7,-2.67017207246632E7
labeled_matrix-sbert-pp-emot,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302023E7,36000.0,4000.0,3146.0,854.0,0.0,78.65,21.35,0.0,0.4988262910798122,0.21281673408840912,0.45450298806696404,56.75007822124903,104.96296894919357,3245.112500804611,36728.24736372494,-33483.13486292033,0.8112781252011527,9.182061840931235,-8.370783715730083,1185.862843302435,0.29646571082560874,36.54304259123238,0.777,777.0,0.21033333333333334,631.0,0.7896666666666666,2369.0,0.223,223.0,0.5518465909090909,0.777,0.6453488372093024,0.5137708595914693,0.8529873333333333,0.6121275489941236,0.7865,0.21983333333333335,0.7801666666666667,0.2135,0.8234361847643098,0.7865,0.7967985826928835,0.5137708595914693,0.8506312083333334,0.8529152944761139,0.7463153341983565,0.7865,48.757,0.2,48.75,0.2,48750.0,200.0,2914545.0,2.27161805E8,2.5273805E7,80.475,51.8,?,0.0,0.0,0.0,0.0,-2.6900497754393827E7,-2.6909844716118056E7,-2.6910074461565644E7,-2.688963171888715E7,-2.688481671888715E7
labeled_matrix-sbert-pp-emot,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302024E7,36000.0,4000.0,3137.0,863.0,0.0,78.425,21.575,0.0,0.4966462525517644,0.21430608433071258,0.45745801069417436,57.14723093159203,105.6454021925551,3245.112500804611,35884.2762759351,-32639.16377513049,0.8112781252011527,8.971069068983775,-8.159790943782623,1171.2930558721805,0.29282326396804514,36.094066248296905,0.783,783.0,0.21533333333333332,646.0,0.7846666666666666,2354.0,0.217,217.0,0.5479356193142058,0.783,0.644709757101688,0.5129639771439304,0.8610651666666667,0.6289170265023133,0.78425,0.21658333333333332,0.7834166666666667,0.21575,0.8236816877923787,0.78425,0.794995425274345,0.5129639771439304,0.8592211666666667,0.86095121349948,0.7449002025501259,0.78425,46.687,0.189,46.64,0.19,46640.0,190.0,2913642.0,2.27161805E8,2.5273805E7,80.175,51.525,?,0.0,0.0,0.0,0.0,-2.6904139001473986E7,-2.69133891054401E7,-2.6913644345629986E7,-2.689331198951633E7,-2.688852298951633E7
labeled_matrix-sbert-pp-emot,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302024E7,36000.0,4000.0,3113.0,887.0,0.0,77.825,22.175,0.0,0.47343425348768176,0.22237946292718172,0.4653877260582384,59.30009202506717,107.47669151162899,3245.112500804611,37736.05892240486,-34490.94642160025,0.8112781252011527,9.434014730601215,-8.622736605400062,1095.6425838105756,0.2739106459526439,33.762853631081086,0.741,741.0,0.20933333333333334,628.0,0.7906666666666666,2372.0,0.259,259.0,0.5412710007304602,0.741,0.6255804136766567,0.48521912678279866,0.8436518333333334,0.6044221539119526,0.77825,0.24658333333333335,0.7534166666666666,0.22175,0.8114865073091828,0.77825,0.7882544534458025,0.48521912678279866,0.8405888333333333,0.846797283096776,0.7340297735227539,0.77825,36.289,0.2,36.28,0.2,36280.0,200.0,2915748.0,2.27161805E8,2.5273805E7,79.475,51.75,?,0.0,0.0,0.0,0.0,-2.713167650617255E7,-2.7141130524216536E7,-2.7141369681567132E7,-2.7120757113404308E7,-2.7115902113404308E7
labeled_matrix-sbert-pp-emot,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302025E7,36000.0,4000.0,3168.0,832.0,0.0,79.2,20.8,0.0,0.5157159487776485,0.20848752880965038,0.4498198618486475,55.59564485745471,103.8814472766322,3245.112500804611,33104.91658107224,-29859.80408026763,0.8112781252011527,8.27622914526806,-7.464951020066907,1228.9622208516341,0.30724055521290855,37.87117459092462,0.802,802.0,0.21133333333333335,634.0,0.7886666666666666,2366.0,0.198,198.0,0.5584958217270195,0.802,0.658456486042693,0.533171417878508,0.8699628333333334,0.6384927620724771,0.792,0.20133333333333334,0.7986666666666666,0.208,0.8317066387390872,0.792,0.802464588800393,0.533171417878508,0.8682848333333334,0.8682996775822939,0.7544618878811595,0.792,36.464,0.199,36.46,0.2,36460.0,200.0,2914970.0,2.27161805E8,2.5273805E7,80.975,51.8,?,0.0,0.0,0.0,0.0,-2.700309094760809E7,-2.7012448468925644E7,-2.701267935017577E7,-2.6992185659851994E7,-2.6987358659851994E7
labeled_matrix-sbert-pp-emot,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302026E7,36000.0,4000.0,3200.0,800.0,0.0,80.0,20.0,0.0,0.5296884185773076,0.2018649349853485,0.442841489117879,53.82965253938557,102.26986112761523,3245.112500804611,33459.322697204756,-30214.210196400145,0.8112781252011527,8.364830674301189,-7.553552549100036,1294.7121364752816,0.3236780341188204,39.897295892030364,0.801,801.0,0.20033333333333334,601.0,0.7996666666666666,2399.0,0.199,199.0,0.5713266761768901,0.801,0.6669442131557036,0.545130622579564,0.868792,0.6453002735376562,0.8,0.19933333333333333,0.8006666666666666,0.2,0.8353836320927213,0.8,0.8095549171688831,0.545130622579564,0.868068625,0.8682921085572809,0.7620180158311566,0.8,36.352,0.199,36.36,0.19,36360.0,190.0,2913660.0,2.27161805E8,2.5273805E7,81.275,51.6625,?,0.0,0.0,0.0,0.0,-2.693429529748759E7,-2.694356358946676E7,-2.694380139025124E7,-2.692346903413759E7,-2.691868003413759E7
labeled_matrix-sbert-pp-emot,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302026E7,36000.0,4000.0,3077.0,923.0,0.0,76.925,23.075,0.0,0.4607069821793748,0.22943868101088258,0.4720280290252965,61.18251532296655,109.01020379305288,3245.112500804611,36957.14542041106,-33712.032919606456,0.8112781252011527,9.239286355102767,-8.428008229901614,1023.19683325298,0.255799208313245,31.530396342169432,0.75,750.0,0.22433333333333333,673.0,0.7756666666666666,2327.0,0.25,250.0,0.5270555165144062,0.75,0.6190672719768882,0.4754571761420354,0.8431661666666667,0.5928965422137479,0.76925,0.24358333333333335,0.7564166666666666,0.23075,0.8090048570098588,0.76925,0.7806409438683479,0.4754571761420355,0.8429732916666667,0.8474030952157748,0.7267830532378614,0.76925,36.276,0.198,36.28,0.2,36280.0,200.0,2914074.0,2.27161805E8,2.5273805E7,79.1,51.85,?,0.0,0.0,0.0,0.0,-2.7032585720279846E7,-2.704185839456177E7,-2.7042082476204228E7,-2.7021707663719516E7,-2.7016908663719516E7
labeled_matrix-sbert-pp-emot,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302027E7,36000.0,4000.0,3190.0,810.0,0.0,79.75,20.25,0.0,0.5212765957446809,0.20307627707082576,0.44497899464472224,54.1526711140197,102.76349688388824,3245.112500804611,35250.70661193807,-32005.594111133458,0.8112781252011527,8.812676652984518,-8.001398527783364,1282.6901366243728,0.3206725341560932,39.526831082322595,0.787,787.0,0.199,597.0,0.801,2403.0,0.213,213.0,0.5686416184971098,0.787,0.660234899328859,0.5352430521616416,0.86288,0.6196233205218861,0.7975,0.2095,0.7905,0.2025,0.8310938908628096,0.7975,0.8068856479091377,0.5352430521616416,0.86157475,0.8606318050073988,0.7580020650490449,0.7975,35.846,0.199,35.84,0.2,35840.0,200.0,2913260.0,2.27161805E8,2.5273805E7,81.075,51.4125,?,0.0,0.0,0.0,0.0,-2.6884151179728933E7,-2.6893369310638413E7,-2.68936291913853E7,-2.6873347782916956E7,-2.6868570782916956E7
labeled_matrix-sbert-pp-emot,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302027E7,36000.0,4000.0,3139.0,861.0,0.0,78.475,21.525,0.0,0.4885654885654884,0.21521654005787347,0.45847796095669086,57.390014629756955,105.8809496158835,3245.112500804611,35886.06819525152,-32640.95569444691,0.8112781252011527,8.971517048812881,-8.160238923611727,1163.824128968131,0.29095603224203276,35.86390698872739,0.753,753.0,0.20466666666666666,614.0,0.7953333333333333,2386.0,0.247,247.0,0.5508412582297001,0.753,0.6362484157160962,0.500605466952171,0.853157,0.6134741181323052,0.78475,0.23641666666666666,0.7635833333333334,0.21525,0.8173533073413217,0.78475,0.7944251431621148,0.500605466952171,0.85003575,0.8542971355011623,0.7416995673467752,0.78475,35.803,0.198,35.79,0.2,35790.0,200.0,2913651.0,2.27161805E8,2.5273805E7,79.925,51.4625,?,0.0,0.0,0.0,0.0,-2.6826022090688948E7,-2.683526610479603E7,-2.6835536769229658E7,-2.681521290439024E7,-2.681042590439024E7
labeled_matrix-sbert-pp-pos-emot,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302028E7,36000.0,4000.0,3135.0,865.0,0.0,78.375,21.625,0.0,0.4975312227708392,0.2161972004483708,0.45873699321582206,57.651519224814244,105.94077055366802,3245.112500804611,36881.601840163035,-33636.48933935842,0.8112781252011527,9.220400460040759,-8.409122334839605,1156.3881416260895,0.2890970354065224,35.63476278062373,0.789,789.0,0.218,654.0,0.782,2346.0,0.211,211.0,0.5467775467775468,0.789,0.6459271387638149,0.5148707333429963,0.8547456666666666,0.6028719893208923,0.78375,0.21275,0.78725,0.21625,0.8248054543517978,0.78375,0.7947371382990157,0.5148707333429963,0.8532467916666666,0.8521344045547149,0.7451338051206153,0.78375,53.966,0.193,53.92,0.2,53920.0,200.0,3028768.0,2.32058591E8,2.5818591E7,80.05,51.725,?,0.0,0.0,0.0,0.0,-2.7140373993817605E7,-2.714968190456103E7,-2.714991694239698E7,-2.7129423252073176E7,-2.7124596252073176E7
labeled_matrix-sbert-pp-pos-emot,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006302029E7,36000.0,4000.0,3162.0,838.0,0.0,79.05,20.95,0.0,0.5099415204678363,0.2092629153184263,0.45067615031681224,55.802410764342724,104.07919862757005,3245.112500804611,34001.946285981045,-30756.833785176434,0.8112781252011527,8.50048657149526,-7.689208446294108,1219.905427212475,0.30497635680311874,37.59208430863352,0.791,791.0,0.20966666666666667,629.0,0.7903333333333333,2371.0,0.209,209.0,0.5570422535211268,0.791,0.6537190082644629,0.5260558179385529,0.86461,0.6422569713539875,0.7905,0.20916666666666667,0.7908333333333334,0.2095,0.8285047494267934,0.7905,0.8007953434639651,0.5260558179385529,0.8629675,0.8645933063712963,0.7517698983974643,0.7905,38.231,0.202,38.24,0.2,38240.0,200.0,3028512.0,2.32058591E8,2.5818591E7,80.85,51.7875,?,0.0,0.0,0.0,0.0,-2.7074031805787608E7,-2.708329989113313E7,-2.7083543205432646E7,-2.706308348020572E7,-2.705826448020572E7
labeled_matrix-sbert-pp-pos-emot,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630202999998E7,36000.0,4000.0,3150.0,850.0,0.0,78.75,21.25,0.0,0.5005875440658049,0.21243707433427259,0.454473196293534,56.648837494870065,104.95608883383332,3245.112500804611,37041.942597877656,-33796.83009707305,0.8112781252011527,9.260485649469414,-8.449207524268262,1190.6746894258608,0.2976686723564652,36.69132238499092,0.777,777.0,0.209,627.0,0.791,2373.0,0.223,223.0,0.5534188034188035,0.777,0.6464226289517472,0.5153153332363949,0.8540501666666667,0.6149885949737834,0.7875,0.2195,0.7805,0.2125,0.8239286607930676,0.7875,0.7976849996253563,0.5153153332363949,0.8523714166666666,0.8547184534529181,0.74726420940082,0.7875,38.436,0.203,38.44,0.2,38440.0,200.0,3030383.0,2.32058591E8,2.5818591E7,80.5,51.7625,?,0.0,0.0,0.0,0.0,-2.726491236003551E7,-2.7274370566041462E7,-2.72746068936782E7,-2.7253892430224743E7,-2.7249013430224743E7
labeled_matrix-sbert-pp-pos-emot,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630202999998E7,36000.0,4000.0,3148.0,852.0,0.0,78.7,21.3,0.0,0.502336448598131,0.21336744878030053,0.456555436893413,56.89693275304278,105.43696170192906,3245.112500804611,36186.13881050347,-32941.026309698864,0.8112781252011527,9.046534702625868,-8.235256577424716,1182.46566557574,0.29561641639393504,36.43835661421763,0.786,786.0,0.21266666666666667,638.0,0.7873333333333333,2362.0,0.214,214.0,0.5519662921348315,0.786,0.6485148514851485,0.5184894160649589,0.8619936666666667,0.6298060186084812,0.787,0.21366666666666664,0.7863333333333333,0.213,0.8256856724125898,0.787,0.7975304345355626,0.5184894160649589,0.8602054166666667,0.8613349494754904,0.747858573518758,0.787,38.701,0.202,38.7,0.2,38700.0,200.0,3029321.0,2.32058591E8,2.5818591E7,80.075,51.4875,?,0.0,0.0,0.0,0.0,-2.725115315723186E7,-2.726049933904276E7,-2.7260762598155532E7,-2.7240183995089564E7,-2.7235336995089564E7
